artist_id, track_id, duration, year
AREW7CO1187B9A1B0D, TRBCBSK12903CA2DD3, 281.12934, 2001
ART6QCS1187FB40CBD, TRBCBVY128F933A195, 223.97342, 1989
AR0VR1O1187B9A0F1F, TRBCBAM128F92E3044, 270.44526, 2007
ARH8B5X1187FB3B6C0, TRBCBLN128F932BC9D, 252.08118, 2004
ARZE0AG1187FB5BF61, TRBCBOY12903CC66C6, 165.74649, 2005
AR37XMN1187B9AC408, TRBCBXZ128F14628C3, 241.8673, 1995
ARM1ELZ1187FB49FC1, TRBCBVO128F92D4299, 247.11791, 2006
AR23C041187FB4D534, TRBCNWM128F92D50EC, 255.63383, 2002
AR0569B1187B9A4036, TRBCNUH12903CC27A5, 284.1073, 1996
AR7N7MI1187FB46935, TRBCNGI128F42597B4, 252.47302, 2000
AR6EVQA1187B9AA1DF, TRBCNSM128F933D958, 162.35057, 1991
ARTBFV61187FB3C250, TRBCSVE12903D13D5C, 148.79302, 1959
ARSW5F51187FB4CFC9, TRBCSSE12903CBE261, 239.35955, 2009
AR0RCMP1187FB3F427, TRBCSTN12903D13548, 173.68771, 1990
ARIZODP1187B9AD272, TRBCSMH128F146A146, 194.61179, 1976
ARCLLH11187FB48DE0, TRBCSPV128F4262DD7, 260.72771, 1994
ARJFOC01187FB413A5, TRBCSYN128F92F4B62, 105.35138, 2000
ARGVJPK1187B9909EA, TRBCSLC128F421BD25, 311.14404, 2008
ARIRCA31187FB58E84, TRBCSDW128F424D686, 209.00526, 2008
AR7AYQG1187B994B3F, TRBCFLI128F429F370, 178.72934, 2003
ARMPQIE1187FB3D4EB, TRBCFNZ128F4241704, 205.29587, 1995
ARW2DG51187B9A170F, TRBCFFD128F92D912E, 263.83628, 2007
AR3KXHI1187FB3A8BF, TRBCFUS128F92C90DD, 159.29424, 2006
AROCBZZ11E2835D652, TRBCDHQ128F92F9AE8, 172.72118, 1967
ARPKATM1187B9B76E6, TRBCDCS128F422F0CF, 111.22893, 1997
ARSKDV01187B98A619, TRBCDEW12903CA9142, 312.45016, 2001
ARUI8651187B9ACF52, TRBCEVJ128F428E090, 307.22567, 1985
ARZ1PTN1187B9967D9, TRBCEAB12903CA10FC, 155.53261, 1992
ARL6FF81187FB5A916, TRBCENO128F146C85B, 210.25914, 2005
ARYFXQ21187FB4DAEF, TRBCEST128F9327FBF, 427.07546, 2001
ARE9SYU1187B9B9838, TRBCLGH12903CCA1D0, 135.18322, 1967
ARZ1PTN1187B9967D9, TRBCLIO128F426E4B8, 163.52608, 1996
ARF3GX71187FB3EB66, TRBCPXR128F42AC544, 160.62649, 2005
AR62MPO1187FB46421, TRBCPKL128F42A97A4, 274.1024, 2000
AROYTOV1187FB4C7F8, TRBCWCQ128F92CDDA8, 131.65669, 2005
ARZVTZN1187FB579D4, TRBCWGM128F428D6FD, 151.58812, 2000
ARDGPFY1187B9A371B, TRBCWOW128F1467692, 213.62893, 1999
ARHRKTK1187B99E1D5, TRBCWCU12903CFB6A2, 120.76363, 1958
ARL5BEN1187B98E4D9, TRBCWQC12903CA45DE, 240.48281, 2003
ARCEEC91187B9AC4FB, TRBCWPC128F42438DF, 301.45261, 2008
ARJG34V1187FB3AC14, TRBCWIA128F4220805, 130.45506, 2006
ARDCFNZ1187FB3DDB0, TRBCWNH128F93103EE, 234.81424, 2008
ARLR9U31187B9A71AD, TRBCZKX12903C9E64C, 220.78649, 1969
AR4BDNG1187FB44870, TRBCGKB12903CC0031, 184.34567, 1981
ARWD3OC1187FB3A666, TRBCGNI128F426C330, 289.04444, 2008
AREUUVW1187B99A697, TRBCGXN128F148C0CD, 191.55546, 1978
ARHPPJK1187B9AC897, TRBCGRI128F93355E9, 221.41342, 2005
ARU9KWP1187B98B2A7, TRBCGHZ128F423B81F, 316.21179, 2007
ARO0R521187B98A2D1, TRBCGXG128F9322DBB, 52.32281, 1994
ARA8O8L1187B9AD61D, TRBCGHP128F933878A, 153.49506, 1980
ARQ3VBJ1187FB3FE55, TRBCGKB12903CFF680, 262.94812, 2009
ARK8EHO1187B9B71D1, TRBCTBL128F931FF29, 600.37179, 1995
ARNPPTH1187B9AD429, TRBCTFW128F931FBE9, 157.02159, 2004
ARWJEOP1187B996538, TRBCTKV128F42222BD, 462.07955, 2007
ARVJVFF1187B9B40D6, TRBCTSB128F931D570, 231.00036, 1982
ARALEAC1187B9902A8, TRBCTBG128F42B7E1B, 266.03057, 2002
ARRJ3UC1187FB579D7, TRBCTRX128F4299237, 237.50485, 2003
ARCEEC91187B9AC4FB, TRBCTEE128F42438DC, 267.25832, 2008
ARSG7NQ1187FB57482, TRBCKSF128F932FA70, 275.3824, 2008
ARK2P961187B9AD524, TRBCKNP128F4222D54, 285.02159, 1991
ARKOETA1187FB36CAB, TRBCKWQ12903CC81E0, 337.76281, 2005
ARJW7KB1187FB47C36, TRBCKRF128F9320920, 230.24281, 2004
ARRTJ3W1187B993212, TRBCKPU128F92D9B79, 291.42159, 2008
ARBS1OC1187FB44CAF, TRBCKNC128F4282300, 258.92526, 2004
ARD5SR21187B9B5F4A, TRBCQDI128EF342954, 194.32444, 2001
ARYZQIU1187FB4BBF8, TRBCQWN12903CDA7EC, 174.10567, 1968
AR6OTKA1187B9B6697, TRBCQLB128F9332CF4, 233.66485, 2009
ARY1QJF1187B98EF3F, TRBCQRZ128F1477E75, 92.00281, 2006
AR508LN1187B996F4E, TRBCQDO128F9314C76, 141.66159, 1992
AR2F0FX1187B9A9ECE, TRBCUST128F932CBA2, 128.33914, 2004
ARJ9DSA1187B990E00, TRBCUUU128F425CA73, 157.20444, 1997
AR5T4YC1187FB5915E, TRBCUBD128F1456B1F, 204.79955, 2001
AR71A931187B99CDD9, TRBCUMB128F14AD232, 69.642, 2004
ARIMZQZ1187B9AD541, TRBCUPT128F1462B73, 201.58649, 2003
AROJVWY1187B9A826C, TRBCULU128F931AABB, 173.13914, 2007
ARNSTES1187FB4FC9B, TRBCUWM128F92FDD7E, 242.6771, 1988
ARC8CQZ1187B98DECA, TRBCUBV128F145F7E9, 215.87546, 2000
AR3QRJ91187B98E4C2, TRBCVVB128F92EB308, 189.85751, 1969
ARAXU5Z1187B98FECD, TRBCVBK128E07813EC, 183.53587, 2001
AR0OTEX1187FB3600D, TRBCVWC128F932F321, 251.21914, 1993
ARXHWL31187FB476F4, TRBCVFF128F4222C3C, 362.34404, 2001
ARBYFR71187B99A2A4, TRBCVKL128F92CE9EF, 144.74404, 2005
AR039B11187B9B30D0, TRBCVKB128F9331EC6, 132.64934, 2004
ARB0WNP1187B9AC4AB, TRBCVXB128F429C17A, 234.05669, 2005
ARCT5P61187FB3D950, TRBCVKD128F1473B98, 236.69506, 1972
AR4IWYN1187FB47DF6, TRBICVB128F9326B65, 201.27302, 2007
AR695PK1187B996E35, TRBICWI128F4234787, 289.77587, 2006
ARM7EDF1187B9B3FA1, TRBICGT128E0792473, 402.36363, 1988
AR6KNZ01187B9A35D1, TRBICPL128F9303BB0, 243.43465, 1995
ARWHVAC123E29C221D, TRBICHF128F92E42FA, 338.72934, 2009
AR0ILWV1187FB47CAA, TRBIJES12903CF5B12, 475.21914, 2006
AR4C6V01187FB3BAF4, TRBIJMU12903CF892B, 386.19383, 1998
AR9JLBU1187B9AAEC4, TRBIJNF128F14815A7, 168.01914, 1998
ARYXOV81187B99831D, TRBIJYB128F14AE326, 209.73669, 2005
ARDK0551187FB5AC48, TRBIJLT12903CE7070, 172.25098, 1989
ARI4S0E1187B9B06C0, TRBIJIA128F425F57D, 314.5922, 1996
ARJGQJD1187B997A00, TRBIJFB128F92ED124, 179.40853, 2006
ARH9HS41187FB5BC6F, TRBIIEU128F9307C88, 208.27383, 2009
ARFILWJ1187B9ADDBF, TRBIIJX128F933AB7D, 150.09914, 2000
ARZL6CE1187FB3F264, TRBIIJY12903CE4755, 231.83628, 1996
ARKZXSQ1187B9AC9F3, TRBIIOT128F423C594, 141.08689, 1978
AR9YWMS1187FB43A34, TRBIHAU128F425C317, 198.53016, 1985
ARAEX7Y1187FB42D36, TRBIHKT128F4290554, 240.61342, 2003
ARNVM131187B990D2B, TRBIHVW128F4233965, 271.43791, 2003
AR0CDSK1187FB52ED6, TRBIAVU128EF3493BA, 238.21016, 2002
ARSHZBZ1187B98A445, TRBIAVP12903CEDA19, 258.7424, 2010
ARDG9Z71187B997023, TRBIAHA128F42A4C9B, 251.50649, 1983
ARBEOHF1187B9B044D, TRBIBLJ12903CCF436, 269.58322, 1986
AR8U8G41187B9A833B, TRBIBTU128F92FDC9D, 369.57995, 2009
ARJG2ID1187B9A767E, TRBIBTE128E078E882, 147.64363, 1980
ARP7ILI1187B9AE9F7, TRBIBGN128F42ADC66, 209.34485, 2004
ARD8JVH1187FB4DA04, TRBIBAQ128F93279F5, 211.1473, 1979
AR0CANF1187B9AF35F, TRBIBOJ128F14618D4, 236.72118, 2001
ARB0WNP1187B9AC4AB, TRBIBKA128F42947BF, 235.98975, 2001
ARW9LQ31187FB4336D, TRBIBVM128F4262E9D, 96.10404, 2006
ARVG4OK1187B9B6BD3, TRBIFGK128F92F23A2, 225.12281, 2008
ARR2BHS1187B9B8FA7, TRBIFUV12903D07374, 224.67873, 1974
ARLLUSZ1187B98ACDC, TRBIFNO128F42702FB, 43.2322, 2001
AREGV3K1187B9AF614, TRBIFWB128F1460D8C, 201.40363, 1981
ARCID1N1187FB51DA0, TRBIDRG128F92FC6E5, 179.64363, 2007
ARRH63Y1187FB47783, TRBIEIZ128F148D778, 247.64036, 2005
ARY8LJ11187FB4019B, TRBIEXO128F429233D, 117.4722, 1964
ARPGYM11187FB4B1E1, TRBIGOC12903CC4FDF, 348.02893, 1999
AR7N7MI1187FB46935, TRBIGRY128F42597B3, 160.62649, 2000
ARD4LQ61187FB470F1, TRBIGUJ128F92D674F, 147.25179, 1991
AR1DLF21187FB3CBF0, TRBIGGV12903CABC77, 270.28853, 2000
AR97V5X1187FB4AE98, TRBIGRZ128E0792329, 199.3922, 1995
ARRSIQ11187B98F216, TRBIGTG128F92EDBAC, 219.01016, 2008
AROGAPH1187B98CF9C, TRBHCQS128F4291D02, 235.02322, 2001
ARX2DLI1187FB4DD03, TRBHCXP128F146D63B, 281.0771, 2005
ARANOZN1187B9B373E, TRBHCXR128F92E7D0E, 183.90159, 1986
AR6G4V01187B9AD086, TRBHJPQ128E078ED8F, 155.61098, 2002
ARJ7BVZ1187B9A845F, TRBHJJH128F9327C91, 377.62567, 2006
AR8B7SK1187FB5322E, TRBHJJP128F145EA12, 295.75791, 2001
ARGNGRI11E2835D567, TRBHJFG128F426C8EA, 231.60118, 1993
AR3THYK1187B999F1F, TRBHJXG12903D15879, 153.70404, 1959
ARJVTRE1187B9959C0, TRBHJAY128F14A9061, 300.14649, 1980
ARVUQIC1187B9A7C66, TRBHIMC128F427680F, 258.89914, 2005
ARL6AH81187FB3B12A, TRBHIIQ128F424AB61, 216.63302, 2002
ARXSABJ1187FB3C336, TRBHIRB128F1452ACC, 334.75873, 2005
ARX134S1187FB46E56, TRBHHUC128F4294C6F, 299.72853, 2006
AR6HLKR1187B9A735A, TRBHHMI128F426779C, 213.55057, 2004
ARLLRL61187B9B6698, TRBHHGM12903CFD7C3, 108.14649, 1967
ARR035B1187B99EF11, TRBHHAC128F92D8379, 304.22159, 2005
ARPEUYM1187FB4A97A, TRBHHCU128F148AF19, 153.67791, 1993
ARRH2S81187B98C8AA, TRBHHWQ128F93321AB, 422.55628, 2002
ARVXKTV1187FB44139, TRBHHUB12903D09FEA, 218.48771, 2009
ARYFAT91187B99FEF5, TRBHXSQ12903D0967F, 309.18485, 2007
ARYB42B1187FB37B01, TRBHXIS128F930BCED, 156.02893, 2003
ARSL3N21187B98DFC5, TRBHXWT128F42931A9, 203.15383, 2007
ARAIABB1187B9AC6E2, TRBHXNG128F423C6B7, 828.05506, 2001
AR14CJ91187FB3A994, TRBHOXV128F92FBB72, 183.50975, 1956
ARNZPLV1187FB3DF5D, TRBHOBW128F429504D, 223.39873, 1991
ARSQDUN1187B98D7D7, TRBHORY128F148D422, 222.14485, 1990
AR9SU0S1187FB53D0F, TRBHOXO128F932A739, 196.23138, 2009
ARB0WNP1187B9AC4AB, TRBHMLU128F429C194, 282.38322, 2006
ARN5W1B1187B98BE10, TRBHMJS128F9359728, 223.29424, 2002
ARY55LO1187B9A3F17, TRBHMZS128F42658FF, 190.74567, 2003
ARQQP3Z1187FB5707B, TRBHMYW128F93086FE, 169.89995, 1997
AR0O3AV1187FB4D030, TRBHMCT128F932C2C2, 158.32771, 2002
ARMD6JB1187FB3B0E7, TRBHRUL12903CCDF09, 316.55138, 2010
ARW63KF1187B98AC48, TRBHRLX128F93466B9, 207.20281, 1971
ARLT4N91187FB533DB, TRBHRGA128F4268884, 193.38404, 2004
ARNVH8S1187FB52F86, TRBHRGS128F92E535F, 206.99383, 2008
ARGC7FQ1187FB409CC, TRBHRKO128F42479B1, 569.20771, 2002
ARW071B1187B9A603C, TRBHYWQ128F4231A3E, 183.74485, 2005
ARWC1WN1187FB516CE, TRBHYBJ128C7196D75, 282.04363, 1987
ARONPP01187B995FB5, TRBHABK128F92F2A3D, 250.01751, 1987
ARRJ3UC1187FB579D7, TRBHAAK128F92E27BF, 68.49261, 2004
ARXG6L11187FB5695E, TRBHADL128F931E5F1, 259.91791, 2009
ARYAEI81187FB3822D, TRBHBWW128F1475058, 312.99873, 2003
ARVQZNK11E2835CDAC, TRBHBIT128F4292E42, 193.95873, 2004
ARN0DMU1187FB5B63A, TRBHBGB128F931E4CF, 170.29179, 1972
AR6EVQA1187B9AA1DF, TRBHNQO128F4257526, 243.17342, 1993
ARTWPGO1187FB52DC3, TRBHNSS128F4228E6E, 233.58649, 2003
AR82GTS1187FB5662F, TRBHNEU128F426E873, 245.73342, 1993
AR9YI7H1187B9960E3, TRBHNCL12903CB6CAA, 251.79383, 2010
ARMB95F1187B9B5B93, TRBHNHZ128F42A6BEF, 231.94077, 2004
ARV2X851187FB41A78, TRBHNUB12903CC2475, 187.76771, 2004
AR2MEUK1187B992D1B, TRBHSMF128F4285B9C, 281.70404, 2004
AR7KA5V1187FB44E6B, TRBHSJB12903CB81AA, 171.67628, 2006
AR5GLIU1187FB4638A, TRBHSOA12903CCC4B2, 184.52853, 2005
ARC3WPR1187B9A183E, TRBHSJU12903CE888A, 237.92281, 2004
ARE0OLY1187B9AD19F, TRBHSJX128F42BAE98, 165.40689, 2008
AR3J4WZ1187B9B17ED, TRBHSDN128F4274E9F, 162.79465, 2006
ARXUCPO12086C169A4, TRBHSVR128F9324499, 166.05995, 1967
ARZ5T871187B9A03F3, TRBHFXV128F92FC754, 423.70567, 2004
ARJ5FD21187FB43F12, TRBHFWZ128F42A2196, 255.16363, 2007
ARYO9BU1187B9ADA88, TRBHFVD128F4248837, 162.06322, 1991
ARWQ2DR1187B98FF28, TRBHFUS12903CA4F1C, 179.61751, 2005
ARIT8YH1187FB43F30, TRBHFAQ128E0791ADA, 297.03791, 1968
ARM2D2V1187B9AEB4F, TRBHFIF12903CF66F4, 179.46077, 2006
ARAXU5Z1187B98FECD, TRBHFBL128F14537D2, 230.47791, 2005
AROW3XO1187B989E72, TRBHDTL128F1468F7D, 393.61261, 1977
ARKQ6QN1187B9B016D, TRBHDLD128F146A756, 327.88853, 2000
AR22KLC1187B98E812, TRBHDGB128F4235137, 192.23465, 1995
ARVQTZP1187FB40283, TRBHDIU128F92E49B7, 259.36934, 1989
AR4CH531187FB4EA21, TRBHDGL128F42324A7, 261.43302, 2008
ARC1CJB1187B99FCA4, TRBHEZF128F932BD68, 115.82649, 2001
ARMJAGH1187FB546F3, TRBHEOR128F429D1B0, 142.36689, 1968
ARMH10M1187FB4184F, TRBHEVR128F4263CE0, 258.2722, 1990
ARAKARO1187B9A1EB6, TRBHEHF128F428385A, 266.94485, 2004
ARGAHPJ11F4C83E988, TRBHEKQ12903CF2B6A, 123.24526, 2008
AREPD8D1187FB3F5BC, TRBHEBY128F148CF2B, 235.65016, 1997
ARO6WZY1187FB3A86E, TRBHEMP128F932DA55, 266.34404, 1994
ARWADDH1187B98FDBB, TRBHESQ128F931BF15, 187.76771, 2002
AR6IJJ41187B98C872, TRBHEQY128F4275F54, 207.98649, 1999
ARH312K1187FB3F1D4, TRBHEVE128F932E1FA, 415.50322, 2002
ARY4M3J1187B9AC94C, TRBHECY128F930A474, 284.00281, 2001
ARH8HRR1187FB5CBE8, TRBHEUX128F425020D, 191.92118, 2007
ARQFPCY1187FB552CE, TRBHLUB128F423E9BD, 195.91791, 2003
AR8V1WA1187B9AD9E9, TRBHLDQ128F423EF10, 160.31302, 2005
ARM6HLK1187FB427F0, TRBHLGE128F42A64E5, 196.33587, 2007
ARVML4B1187FB52324, TRBHLIH128F1473B78, 188.49914, 1974
AR0FGL21187FB56301, TRBHLEZ128F427E5AF, 243.98322, 1978
AR7UBXR1187B9AA0FB, TRBHLTT128F425C30D, 183.01342, 1982
AR9696A1187FB550A1, TRBHLBL12903D0137C, 215.01342, 2002
ARY53RR1187B9AE485, TRBHLBZ128F9300586, 260.44036, 2001
ARHXIOW1187FB3AF67, TRBHPGG128F428C972, 161.01832, 2004
ARHRY5S1187B99B96F, TRBHPVP128E0785A51, 185.10322, 2003
ARCDXI51187FB57A2E, TRBHPLS12903CB0FE6, 276.13995, 2006
ARL6XZC1187FB3936E, TRBHWSJ128F42A6CB3, 164.98893, 2002
ARW1WST1187FB384DA, TRBHWVU12903CD4350, 150.7522, 2004
ARCHKD91187B9A0A42, TRBHZNF128F14989FE, 182.83057, 1964
ARIGAOX1187B9B21C8, TRBHZIX128F421A258, 185.18159, 2006
AR126G61187B9B88A6, TRBHZLI128F931CEF3, 202.57914, 2001
ARMSL551187FB3F4B0, TRBHZAA128F4271AE9, 144.14322, 1998
ARL635X1187B990092, TRBHZUN12903CA60F7, 154.95791, 2009
ARIEIJW1187B98F6DD, TRBHZRN128F92EFF91, 549.3024, 2008
ARTE9CG1187B99B1AF, TRBHZYO128E07862BE, 230.50404, 1998
ARMBDNQ1187FB3F3EC, TRBHZGF128F93576EF, 180.32281, 1993
AR2HXXS1187B9AF3E2, TRBHGUK128E078E031, 203.65016, 1993
ARVADXJ1187B99AA96, TRBHGRU12903CE2C48, 379.32363, 2009
ARBM57Q1187B9AF97C, TRBHGWF128F92C8358, 197.38077, 2000
ARU3YYC1187FB43FEE, TRBHGKH128F427FB11, 191.60771, 1983
ARDGPFY1187B9A371B, TRBHGVH128F148AD73, 205.11302, 2001
ARZBYDY1187FB46DD7, TRBHTWC128F1488B7B, 328.14975, 2006
ARMAC4T1187FB3FA4C, TRBHTOR128F428CADE, 144.01261, 1999
ARZJ4MI1187B9AF5AF, TRBHTKF128F92CC5D2, 253.09995, 2007
ARDIBRT1187B9AF176, TRBHKUE128F429215D, 330.78812, 2007
ARRJ3UC1187FB579D7, TRBHKKJ128F427A3B1, 7.13098, 2002
ARH6W4X1187B99274F, TRBHKXX128F4252D02, 249.93914, 2000
AR7S6JV11A348F0C69, TRBHKYX128F9338977, 263.41832, 2006
AR1VCLT1187FB4C8AC, TRBHKYJ128F429A0A8, 231.33995, 2007
ARNZ70R1187B9A4824, TRBHKMT12903CE4757, 415.4771, 1998
AR9OLFX1187B9A5762, TRBHKSA128F92FDBEA, 146.72934, 1993
ARTQ6AP1187B998A84, TRBHKRZ128EF33DB4A, 240.50893, 2003
ARW1MUW1187FB4D5A1, TRBHKKK128F427E9FF, 203.2322, 2007
ARVMFE61187B992463, TRBHKJC128F1465B49, 212.50567, 2003
ARVBG53119B8668924, TRBHKLV12903CEA0A0, 343.35302, 2008
ARAKARO1187B9A1EB6, TRBHKCL128F425A036, 308.76689, 2004
ARFNJ4O1187B9A204B, TRBHQUM128F9309DE1, 237.00853, 2005
AR9YWMS1187FB43A34, TRBHQHN128F148A1B3, 298.57914, 1991
ARILV5E1187B9959C8, TRBHQHE128F4230865, 333.89669, 2007
AR3O66A1187FB39519, TRBHQXZ128F42408ED, 232.202, 2002
AR80RBU1187FB3757D, TRBHQQY128F931BBFA, 156.05506, 2005
ARPNY981187B9ACB75, TRBHQDN128F4276D66, 259.02975, 2008
ARU9KWP1187B98B2A7, TRBHUCN128F932E8D7, 311.11791, 2009
ARH0NCL1187B99B41A, TRBHUQK128F14ACB31, 133.98159, 2002
ARE36MM1187B991E50, TRBHUOU128F423625E, 178.38975, 1926
AR5OB9M1187FB52F29, TRBHUVB128F148ADB8, 226.2722, 2002
AR0XSOO1187B9B9E88, TRBHUBB128E0782209, 135.23546, 2008
ARBFDJW1187B9AD27A, TRBHVSO128F92EFA78, 154.53995, 1979
ARY80281187FB3E380, TRBHVLH128F92F2369, 183.35302, 2006
ARS10A81187B9B6E16, TRBHVTI128F934DAA4, 384.54812, 2004
ARTAFV91187B9BA17C, TRBACGF128F92C5774, 228.96281, 2003
ARE9Y761187B98AEB6, TRBACUF128F4247F8C, 293.66812, 1999
ARKL75U1187FB5B8B6, TRBACAA12903D0575F, 216.08444, 2010
ARUYGJ31187B9A2FEA, TRBAJRL128F1482E66, 282.04363, 2006
ARU5CP31187FB44C3A, TRBAJXD12903CC3493, 220.05506, 1997
AROMB601187B991317, TRBAJLS128F92F1460, 174.49751, 2006
AR3752L1187FB4B67E, TRBAJGK128F4244B16, 263.75791, 1977
ARQC4R31187B9A0D88, TRBAJJL128F92ED53A, 172.61669, 1991
ARZP2M21187FB59C63, TRBAJWG128F4253F25, 200.51546, 2006
AR7Y6JX1187FB4D9B3, TRBAIAU128E078D934, 163.18649, 1995
ARSEC9Q1187B98912D, TRBAIKM12903CBCF21, 280.11057, 1995
ARK8OHG1187B99016A, TRBAISB12903CF1054, 325.17179, 2000
ARVEXQ51187B9B8237, TRBAIEK128F932CCF7, 271.22893, 2006
AROLDZG1187FB50AFB, TRBAIDT128F92CC7ED, 217.80853, 2008
AR8M6LC1187B998D48, TRBAIAW128F92C5652, 226.92526, 2003
ARDBSFT1187B9AC9C1, TRBAIHN128F427D480, 144.71791, 1999
ARA1UU51187FB5A70B, TRBAHBP128F42985D6, 73.09016, 1982
ARF1LT21187B989EEB, TRBAHYS12903CDB329, 257.27955, 2006
ARC6UC81187B989062, TRBAHNM128F426895A, 71.05261, 2000
AR4B3RX1187B9A868A, TRBAHYD128F14AD4C0, 177.03138, 2005
AR557N41187FB3E67F, TRBAHJW128F92CC8B4, 509.49179, 2007
AR6PJ8R1187FB5AD70, TRBAHID128F4278EAF, 224.522, 2001
ARRJ3UC1187FB579D7, TRBAHEH128F9327D39, 208.29995, 1997
ARS0W831187B9AF0B7, TRBAHXJ128F9339A02, 228.80608, 2001
AROCBZZ11E2835D652, TRBAHSQ128F1492A8F, 129.90649, 1965
ARVEJ9M1187FB4DC44, TRBAXUW128F933BBD9, 189.85751, 1999
AR2FAMK1187FB4CF60, TRBAXDP12903CD1922, 223.29424, 2009
ARNNQBT1187FB437C1, TRBAXSM128F427B26E, 308.76689, 2008
ARGNQED1241B9C4237, TRBAXCB128F931C8AF, 235.20608, 2008
AR4PQ891187FB5CA9F, TRBAXCV12903CA4067, 226.58567, 2006
ARN2ZKL1187FB3972B, TRBAOJU128F42621E6, 190.95465, 2000
AR3LA671187FB567E4, TRBAODV128F146C606, 189.33506, 1997
AR6AGJV1187FB504BA, TRBAOKR128F4235EA9, 382.51057, 1999
ARXKPYC11E2835E356, TRBAODV12903CDC484, 368.16934, 2007
ARYNX5Z1187B999686, TRBAOEO12903CC5BD3, 374.96118, 1989
AR7C6G11187B9B4C1E, TRBAOTY128F9327A9C, 220.55138, 2002
AR2MEUK1187B992D1B, TRBAOHM128F427EB66, 302.00118, 2002
AREBWEH1187B99EA9A, TRBAOIA128F932195E, 625.57995, 1995
AREPD8D1187FB3F5BC, TRBAOXY128F933D3C8, 231.36608, 2010
ARNLO5S1187B9B80CC, TRBAOVA128F92F4355, 199.10485, 1983
ARF5M7Q1187FB501E8, TRBAMHJ128F9302A08, 261.61587, 2002
AR5BBK81187B990027, TRBAMFR128F4287A3C, 336.92689, 2003
ARWBL9E1187FB4E695, TRBAMLH128F9324758, 214.69995, 2005
AR6IRG41187B9A4D98, TRBAMFU128F932DB49, 123.61098, 2000
AREKO1L1187B997EFE, TRBAMEV128F148C814, 248.24118, 2005
AR56P361187B9AC4DB, TRBAMES128F14947D4, 306.72934, 1992
AR7N7MI1187FB46935, TRBARSX12903D03AE5, 234.26567, 2010
AR5AXVN1187B9A2761, TRBARCH128F92FB2A9, 183.30077, 1999
AR12F2S1187FB56EEF, TRBARHH128E078EDE9, 329.69098, 1989
AR59C6A1187B9B2143, TRBARJK128F9313126, 103.00036, 2003
AR2SMD91187B9B0582, TRBAYER128F933D3B7, 142.73261, 1992
ARMB95F1187B9B5B93, TRBAAOC128F42A6BEA, 85.96853, 2004
ARDK6QW1187B9B8D85, TRBAAXL12903CE78EE, 116.1922, 1993
ARSYHZ21187B99F5F5, TRBAADN128F426B7A4, 251.76771, 2003
ARM4WGN1187FB3C746, TRBAAUV128F429553C, 207.20281, 2006
ARXAFO11187B9AEBFE, TRBAAGQ128F148D17E, 243.17342, 1993
AR2C9UQ1187B98E69F, TRBABQS128F4254688, 189.93587, 1997
ARZ7IH41187FB3B8F5, TRBABHR12903CBCE9C, 263.88853, 1993
ARRI5MR1187FB47CAB, TRBABJK128F93330A6, 345.5473, 2008
ARGNZOL1187FB5CE7C, TRBABAC128E07852A8, 130.76853, 2003
ARSFK241187B9BA38E, TRBABGU128F93391B2, 268.90404, 2003
ARNVM131187B990D2B, TRBABBT128F9327213, 195.18649, 2009
AR2MD2P1187FB5B328, TRBABKP128F932D6FC, 244.76689, 2003
AR3793X1187FB50CB3, TRBABQW128F148C7FB, 308.45342, 1985
ARK3PWH1187B9A441D, TRBANBC128F147E363, 264.01914, 2006
ARWJAQ81187FB46F73, TRBANHU128EF35EB62, 431.72526, 2006
ARB5TJM1187B9A71FD, TRBANZN12903CA2CE7, 214.30812, 2010
ARVEJ9M1187FB4DC44, TRBASFU128F933BBF0, 247.32689, 2001
ARPAAHK1187B9ABB00, TRBASRX12903C9FDA8, 217.62567, 2005
AR7ISJJ1187B9B2CD6, TRBASDY128F9327DB8, 169.482, 2005
ART3O5Z1187B9AB043, TRBASHV128F92E5A7A, 368.63955, 2005
AR813LR1187FB3F83A, TRBASEK128F9338E0F, 172.61669, 2004
AR07HWO1187B9A2189, TRBAFFH12903CEF247, 150.49098, 2000
ARUKN9H1187B9B71C8, TRBAFWX12903CA9831, 263.52281, 2009
ARCEEC91187B9AC4FB, TRBAFIP128F42438D8, 268.2771, 2008
ARW9FP41187B98C2A7, TRBAFJQ128F4259FB5, 385.01832, 1992
ARCDXI51187FB57A2E, TRBAFRG12903CB0FF5, 395.85914, 2006
ARXTUHV1187B99268F, TRBAFTU128F1458496, 348.52526, 2007
AR0A30G1187B9B183B, TRBAFQZ128F4282B20, 118.30812, 2002
ARZ7IH41187FB3B8F5, TRBADZM12903CBCEA0, 84.74077, 1993
ARKO7AO1187FB5664B, TRBADGD128F427D654, 44.59057, 2000
AR93K7R1187B9AC92A, TRBADTN12903CF9752, 265.7171, 2001
ARNTTHK1187B98FF64, TRBADGN128F42AA534, 207.62077, 2005
AR10USD1187B99F3F1, TRBADFY128F422F325, 214.04689, 2006
AR77B521187FB4CC70, TRBADJM128E078CEF4, 271.25506, 1994
ARW071B1187B9A603C, TRBAEJD128F4264B50, 216.81587, 1996
ARY5TFK1187B9BA2BD, TRBAEYW128F147D9EA, 205.92281, 2006
ARHR5BC1187B9AC348, TRBAEHW128F9316423, 225.48853, 2009
AR03BDP1187FB5B324, TRBALRR128F429625D, 196.80608, 2000
AR5OH2Z1187B9A46A9, TRBALIJ128F14884B5, 221.43955, 1990
